Date,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,Mkt-RF,SMB,HML,RF,Lo 30,Hi 30,Low30_INV,High30_INV,INV_auto,SMALL LoBM_excess,ME1 BM2_excess,ME1 BM3_excess,ME1 BM4_excess,SMALL HiBM_excess,ME2 BM1_excess,ME2 BM2_excess,ME2 BM3_excess,ME2 BM4_excess,ME2 BM5_excess,ME3 BM1_excess,ME3 BM2_excess,ME3 BM3_excess,ME3 BM4_excess,ME3 BM5_excess,ME4 BM1_excess,ME4 BM2_excess,ME4 BM3_excess,ME4 BM4_excess,ME4 BM5_excess,BIG LoBM_excess,ME5 BM2_excess,ME5 BM3_excess,ME5 BM4_excess,BIG HiBM_excess
1993-03-01,0.8844,1.8345,3.1577,2.7942,4.8865,0.6576,2.6595,4.0509,2.4997,3.8634,4.9815,3.1312,3.198,3.3864,5.5196,2.666,4.8358,4.261,3.4168,1.8486,0.705,3.5889,2.7539,1.391,3.5016,2.3,0.24,1.18,0.25,2.98,2.13,3.1466666666666665,2.106666666666667,0.8500000000000001,0.6344,1.5845,2.9077,2.5442,4.6365,0.40759999999999996,2.4095,3.8009000000000004,2.2497,3.6134,4.7315,2.8812,2.948,3.1364,5.2696,2.416,4.5858,4.011,3.1668,1.5986,0.45499999999999996,3.3389,2.5039,1.141,3.2516
1993-04-01,-4.0319,-4.1828,-3.2282,-2.164,-1.2993,-2.9799,-3.2402,-1.9221,-2.33,-4.3059,-4.7433,-2.5137,-2.5608,-1.6832,-1.9156,-5.1422,-2.426,-1.9974,-1.4933,-1.7563,-5.9577,-2.2126,-0.2654,-1.4905,0.8404,-3.05,-0.67,2.49,0.24,-1.46,-4.05,-1.2866666666666664,-4.1466666666666665,2.59,-4.2719000000000005,-4.4228000000000005,-3.4682000000000004,-2.404,-1.5393,-3.2199,-3.4802,-2.1620999999999997,-2.5700000000000003,-4.5459000000000005,-4.9833,-2.7537000000000003,-2.8007999999999997,-1.9232,-2.1555999999999997,-5.3822,-2.6660000000000004,-2.2374,-1.7333,-1.9963,-6.1977,-2.4526000000000003,-0.5054000000000001,-1.7305,0.6004
1993-05-01,5.8919,4.2035,3.8077,2.951,4.654,6.9482,4.6528,3.1713,1.9874,4.2063,7.8209,6.0107,3.8539,2.3116,2.2025,6.9411,3.9655,2.3077,0.9787,2.692,3.1343,4.561,1.5999,1.2446,-0.3743,2.89,2.04,-3.42,0.22,2.91,4.11,3.026666666666667,4.216666666666667,-1.2000000000000002,5.6719,3.9835,3.5877,2.731,4.434,6.7282,4.4328,2.9513,1.7674,3.9862999999999995,7.6009,5.7907,3.6338999999999997,2.0915999999999997,1.9825000000000002,6.7211,3.7455,2.0877,0.7587,2.472,2.9143,4.341,1.3799000000000001,1.0246,-0.5943
1993-06-01,-1.4767,-0.1119,0.5544,-0.6384,1.8533,-0.5521,0.5207,0.3813,0.6834,2.4504,-0.941,0.8427,1.125,2.7124,1.3521,0.7124,0.6372,1.8614,1.2207,3.8467,-2.4579,1.2026,1.0329,2.7396,4.7091,0.31,-0.29,2.75,0.25,0.62,-0.3,0.8066666666666666,-0.3466666666666667,0.9199999999999999,-1.7267,-0.3619,0.3044,-0.8884,1.6033,-0.8021,0.27070000000000005,0.13129999999999997,0.4334,2.2004,-1.1909999999999998,0.5927,0.875,2.4624,1.1021,0.46240000000000003,0.3872,1.6114,0.9706999999999999,3.5967,-2.7079,0.9525999999999999,0.7828999999999999,2.4896,4.4591
1993-07-01,-1.4917,-0.4173,1.091,1.8871,3.0114,0.1708,-0.3329,1.7694,1.8555,2.7681,-0.6896,0.0029,0.9789,2.8112,-0.5614,-3.3064,1.6296,1.0464,2.5973,1.4111,-3.12,-0.1918,2.1173,1.569,-0.2615,-0.34,0.96,2.85,0.24,0.77,-1.69,1.5,-1.7633333333333334,2.46,-1.7317,-0.6573,0.851,1.6471,2.7714,-0.06919999999999998,-0.5729,1.5294,1.6155,2.5281000000000002,-0.9296,-0.23709999999999998,0.7389,2.5712,-0.8014,-3.5464,1.3896,0.8064,2.3573000000000004,1.1711,-3.3600000000000003,-0.43179999999999996,1.8773000000000002,1.329,-0.5015000000000001
1993-08-01,3.7432,5.3738,3.5681,3.9927,2.9917,3.3531,6.1494,4.9737,5.1568,3.3875,4.0526,4.9135,3.7402,3.3242,2.4737,5.879,4.1829,4.2391,3.9788,4.8629,3.5243,2.5949,3.9348,4.1124,4.0695,3.71,0.13,0.13,0.25,4.15,4.0,4.433333333333334,3.97,0.15000000000000036,3.4932,5.1238,3.3181,3.7427,2.7417,3.1031,5.8994,4.7237,4.9068,3.1375,3.8026,4.6635,3.4902,3.0742,2.2237,5.629,3.9329,3.9890999999999996,3.7288,4.6129,3.2743,2.3449,3.6848,3.8624,3.8194999999999997
1993-09-01,2.347,2.2247,3.1859,3.1291,3.0544,3.6846,3.587,2.4924,2.1654,2.2914,4.131,1.0828,1.1975,1.4326,0.6286,0.5755,1.4339,0.8649,-0.4572,-0.6613,-1.3242,-1.6335,0.3232,1.3147,-0.6819,-0.12,3.04,-0.31,0.26,0.77,0.47,0.7433333333333333,0.47000000000000003,0.30000000000000004,2.0869999999999997,1.9647,2.9259000000000004,2.8691000000000004,2.7943999999999996,3.4246,3.327,2.2324,1.9054,2.0313999999999997,3.8710000000000004,0.8228,0.9375,1.1726,0.36860000000000004,0.3155,1.1739,0.6049,-0.7172000000000001,-0.9213,-1.5842,-1.8935,0.06319999999999998,1.0547,-0.9419
1993-10-01,5.4136,4.3531,4.6647,4.6016,4.2493,3.9542,2.155,1.6528,0.9034,0.6375,2.3797,-1.0511,0.4309,-0.2614,3.0214,3.4186,0.5456,-0.0228,-0.8332,-2.126,4.7734,1.375,-0.7833,-0.473,-0.5826,1.41,2.03,-2.76,0.22,1.98,1.61,2.57,1.67,0.3699999999999999,5.1936,4.133100000000001,4.4447,4.381600000000001,4.0293,3.7342,1.9349999999999998,1.4328,0.6834,0.4175,2.1597,-1.2711,0.2109,-0.48140000000000005,2.8013999999999997,3.1986,0.3256,-0.24280000000000002,-1.0532000000000001,-2.346,4.5534,1.155,-1.0033,-0.693,-0.8026
1993-11-01,-4.0608,-2.9616,-1.7465,-2.1977,-1.7893,-3.2568,-2.4253,-2.3857,-4.1436,-4.177,-2.5427,-1.9394,-3.0337,-3.7772,-0.5081,-2.294,-2.5446,-2.2086,-2.95,-5.4923,1.8089,-1.9616,-2.0869,-3.884,0.8255,-1.89,-1.25,-0.74,0.25,-2.2,-0.57,-2.1999999999999997,-0.5333333333333333,-1.6300000000000003,-4.3108,-3.2116,-1.9965,-2.4477,-2.0393,-3.5068,-2.6753,-2.6357,-4.3936,-4.427,-2.7927,-2.1894,-3.2837,-4.027200000000001,-0.7581,-2.544,-2.7946,-2.4586,-3.2,-5.7423,1.5589,-2.2116,-2.3369,-4.134,0.5755
1993-12-01,0.8203,0.4531,1.9235,1.3232,1.1063,2.2642,4.3978,4.5607,1.8008,3.8083,3.76,6.2878,5.2934,5.3063,2.2124,4.1153,6.3855,3.77,3.1666,2.6815,0.2065,2.2361,0.8367,1.2359,1.7292,1.65,1.23,0.32,0.23,1.66,1.87,1.5466666666666666,1.82,-0.2100000000000002,0.5903,0.2231,1.6935,1.0932,0.8763000000000001,2.0342000000000002,4.1678,4.330699999999999,1.5708,3.5783,3.53,6.057799999999999,5.0634,5.0763,1.9824000000000002,3.8853000000000004,6.1555,3.54,2.9366,2.4515000000000002,-0.02350000000000002,2.0061,0.6067,1.0059,1.4992
1994-01-01,2.5569,6.1596,5.6561,4.8028,5.8008,1.3207,1.9354,2.1298,2.6403,4.948,1.7451,2.1519,1.4072,3.262,6.176,2.4803,3.189,5.1165,2.8478,1.9907,1.6534,4.7549,4.2499,3.0155,2.8786,2.87,0.34,1.15,0.25,4.2,3.06,4.406666666666666,3.063333333333334,1.1400000000000001,2.3069,5.9096,5.4061,4.5528,5.5508,1.0707,1.6854,1.8798,2.3903,4.698,1.4951,1.9019,1.1572,3.012,5.926,2.2303,2.939,4.8665,2.5978,1.7407,1.4034,4.5049,3.9999000000000002,2.7655,2.6286
1994-02-01,-3.0876,0.7204,0.6572,0.015,-0.1536,-0.6492,0.4577,0.0188,-1.9336,-1.0598,-0.646,1.5475,0.5917,-1.0684,-1.3555,-1.3698,0.2375,-1.2369,-2.4742,-5.3718,-1.7958,-2.0759,-3.7272,-5.3372,-4.8768,-2.55,2.8,-1.54,0.21,-2.93,-1.24,-3.1533333333333338,-1.32,-1.6900000000000002,-3.2976,0.5104000000000001,0.44720000000000004,-0.195,-0.3636,-0.8592,0.2477,-0.19119999999999998,-2.1436,-1.2698,-0.856,1.3375000000000001,0.38170000000000004,-1.2784,-1.5655,-1.5797999999999999,0.027499999999999997,-1.4469,-2.6842,-5.5818,-2.0058000000000002,-2.2859,-3.9372,-5.5472,-5.0868
1994-03-01,-7.7338,-5.1358,-4.852,-4.4872,-2.9037,-7.0154,-5.5042,-5.1461,-4.148,-5.4039,-5.7524,-4.8166,-4.4625,-4.241,-4.9697,-5.9183,-4.9134,-4.9785,-2.636,-1.5163,-4.8162,-3.9767,-3.349,-3.9542,-3.8601,-4.78,-1.08,1.6,0.27,-4.18,-4.94,-4.426666666666667,-4.960000000000001,0.7600000000000007,-8.0038,-5.405799999999999,-5.122,-4.757199999999999,-3.1737,-7.285399999999999,-5.7742,-5.4161,-4.417999999999999,-5.6739,-6.022399999999999,-5.086600000000001,-4.7325,-4.510999999999999,-5.239699999999999,-6.1883,-5.183400000000001,-5.2485,-2.906,-1.7863,-5.0862,-4.246700000000001,-3.619,-4.2242,-4.1301000000000005
1994-04-01,-3.9501,-0.0808,-1.4178,-0.9231,0.6896,-1.123,0.7993,1.364,1.9488,1.9204,-1.2565,2.0211,1.0165,1.1268,1.0238,-0.0848,0.4189,1.1818,1.9188,2.2408,1.2312,0.2733,2.2597,1.5561,2.0099,0.68,-0.93,1.66,0.27,1.87,0.34,1.7066666666666668,0.39333333333333337,1.53,-4.2201,-0.3508,-1.6878,-1.1931,0.4196,-1.393,0.5293,1.094,1.6788,1.6504,-1.5265,1.7511,0.7464999999999999,0.8568,0.7538,-0.3548,0.14889999999999998,0.9117999999999999,1.6488,1.9708,0.9612,0.0032999999999999696,1.9897,1.2861,1.7399
1994-05-01,-2.6734,-2.0004,-1.3407,0.0011,-0.3825,-2.3898,-2.4526,-1.1879,-0.4014,1.3342,-2.1413,-1.5669,0.5153,-1.0734,0.4503,-0.2165,-0.6298,1.3614,-1.4204,-1.8931,1.029,2.7345,2.6588,0.0844,3.4674,0.58,-2.15,0.67,0.31,1.46,1.12,1.4133333333333333,1.0599999999999998,0.33999999999999986,-2.9834,-2.3104,-1.6507,-0.3089,-0.6925,-2.6998,-2.7626,-1.4979,-0.7114,1.0242,-2.4513000000000003,-1.8769,0.20529999999999998,-1.3834,0.14029999999999998,-0.5265,-0.9398,1.0514,-1.7304000000000002,-2.2031,0.7189999999999999,2.4245,2.3487999999999998,-0.2256,3.1574
1994-06-01,-6.5188,-4.8283,-4.4704,-2.3053,-2.0545,-5.9268,-3.1959,-0.3622,-1.7737,-0.8683,-4.1678,-2.7848,0.1864,-1.7555,-1.8523,-4.9652,-1.7799,-3.4262,-1.9359,-3.4923,-2.8632,-2.6275,-2.2169,-1.2468,-3.8089,-3.03,-0.41,1.67,0.31,-2.73,-3.66,-3.11,-3.643333333333333,0.9300000000000002,-6.828799999999999,-5.138299999999999,-4.780399999999999,-2.6153,-2.3645,-6.2368,-3.5059,-0.6722,-2.0837,-1.1783,-4.477799999999999,-3.0948,-0.12359999999999999,-2.0655,-2.1623,-5.2752,-2.0899,-3.7362,-2.2459,-3.8023000000000002,-3.1732,-2.9375,-2.5269,-1.5568,-4.1189
1994-07-01,0.43,0.1116,-0.7451,1.0696,1.1634,2.3633,2.0457,1.7578,2.5428,2.3509,3.2611,1.8049,0.9044,3.8857,3.584,2.4208,3.9942,3.3409,5.0489,3.9077,3.0449,2.9233,4.4093,3.9143,1.34,2.82,-1.81,0.58,0.28,3.32,3.44,3.203333333333333,3.463333333333333,-0.1200000000000001,0.14999999999999997,-0.16840000000000002,-1.0251000000000001,0.7896000000000001,0.8834,2.0833000000000004,1.7657,1.4778,2.2628000000000004,2.0709,2.9810999999999996,1.5249,0.6244,3.6056999999999997,3.3040000000000003,2.1407999999999996,3.7142,3.0609,4.7688999999999995,3.6277,2.7649,2.6433,4.1293,3.6342999999999996,1.06
1994-08-01,3.6755,4.1404,5.1831,2.5423,2.8409,9.542,5.7229,4.2985,4.1508,4.7542,9.7232,4.9776,4.4319,2.8014,5.1805,7.9417,4.9537,3.1198,3.0806,4.4901,5.2598,3.5449,1.8457,3.8475,3.4448,4.01,1.45,-2.51,0.37,4.17,5.43,4.756666666666667,5.423333333333333,-1.2599999999999998,3.3055,3.7703999999999995,4.8130999999999995,2.1723,2.4709,9.172,5.3529,3.9284999999999997,3.7808,4.3842,9.353200000000001,4.6076,4.0619,2.4314,4.8105,7.5717,4.5837,2.7498,2.7106,4.1201,4.8898,3.1749,1.4756999999999998,3.4775,3.0747999999999998
1994-09-01,0.9207,1.9647,0.7883,2.7399,0.8555,-0.007,0.9369,-1.3336,0.8546,-1.474,0.8291,-1.0374,-1.9009,-1.7698,-1.0563,-0.8653,-2.0171,-2.7991,-3.3694,-2.6202,-1.2236,-3.5498,-2.4707,-4.1061,-6.3744,-2.31,3.14,-1.89,0.37,-1.72,-2.67,-1.1300000000000001,-2.7099999999999995,0.95,0.5507,1.5947,0.4183,2.3699,0.48550000000000004,-0.377,0.5669,-1.7035999999999998,0.48460000000000003,-1.8439999999999999,0.45909999999999995,-1.4074,-2.2709,-2.1398,-1.4263,-1.2353,-2.3871,-3.1691000000000003,-3.7394000000000003,-2.9902,-1.5936,-3.9198,-2.8407,-4.4761,-6.7444
1994-10-01,-0.7792,0.9748,-0.3566,1.2573,0.1226,1.7308,-0.1028,-0.1678,-0.4739,-3.8288,3.3362,-0.7742,-0.2922,-0.6652,-2.6165,0.7108,1.3843,1.121,-0.9165,-1.9772,2.3974,2.343,3.4912,1.8199,2.6785,1.34,-2.24,-1.62,0.38,1.35,2.08,0.9733333333333333,1.9500000000000002,-0.73,-1.1592,0.5948,-0.7365999999999999,0.8773000000000001,-0.2574,1.3508,-0.4828,-0.5478000000000001,-0.8539,-4.2088,2.9562,-1.1542,-0.6722,-1.0452,-2.9964999999999997,0.3308,1.0043000000000002,0.741,-1.2965,-2.3572,2.0174000000000003,1.963,3.1112,1.4399000000000002,2.2985
1994-11-01,-4.5089,-3.2258,-2.6073,-3.2535,-3.0964,-2.9689,-3.614,-3.6505,-3.9878,-5.0853,-5.478,-4.368,-4.5714,-2.8696,-5.173,-3.9367,-3.7401,-3.8485,-3.9559,-5.4026,-2.0871,-5.2425,-2.8014,-5.1475,-2.6249,-4.04,0.25,-0.7,0.37,-4.32,-3.54,-4.22,-3.543333333333333,-0.7800000000000002,-4.8789,-3.5958,-2.9773,-3.6235,-3.4664,-3.3389,-3.984,-4.0205,-4.3578,-5.4553,-5.848,-4.738,-4.9414,-3.2396000000000003,-5.543,-4.3067,-4.1101,-4.2185,-4.3259,-5.7726,-2.4571,-5.6125,-3.1714,-5.5175,-2.9949
1994-12-01,-2.812,-0.9179,-0.2779,0.0271,-0.1626,1.5953,1.9998,2.5934,2.5333,1.1818,1.7532,3.4152,1.9805,2.6846,4.7352,2.0516,1.1077,0.0436,1.0284,1.1917,1.5927,1.0624,1.0783,1.1109,0.061,0.86,0.22,-0.13,0.44,1.29,1.11,1.4366666666666668,1.0566666666666669,0.17999999999999994,-3.252,-1.3579,-0.7179,-0.4129,-0.6026,1.1553,1.5598,2.1534,2.0933,0.7418,1.3132000000000001,2.9752,1.5405,2.2446,4.2951999999999995,1.6116000000000001,0.6677,-0.3964,0.5884,0.7517,1.1527,0.6224000000000001,0.6383000000000001,0.6709,-0.379
1995-01-01,1.2047,2.3246,3.151,2.4058,2.32,-1.9815,-0.5097,-0.264,-0.3172,0.2267,-1.3513,-2.1895,-0.4201,0.0515,0.3236,0.0662,1.4533,0.8837,3.681,4.658,2.7367,1.7081,3.588,4.3581,6.7252,1.8,-3.5,2.57,0.42,1.32,2.68,1.3233333333333333,2.776666666666667,-1.36,0.7847000000000002,1.9046000000000003,2.731,1.9858000000000002,1.9,-2.4015,-0.9297,-0.6839999999999999,-0.7372,-0.19329999999999997,-1.7712999999999999,-2.6094999999999997,-0.8401,-0.3685,-0.09639999999999999,-0.3538,1.0333,0.46370000000000006,3.261,4.238,2.3167,1.2881,3.168,3.9381000000000004,6.3052
1995-02-01,2.3274,3.8391,1.9175,2.1997,3.293,3.5233,4.065,3.5937,2.8919,5.9161,5.403,5.6306,4.0461,4.8376,5.3114,4.4348,4.6869,5.1342,4.2083,4.8352,3.5399,4.6547,3.0685,3.578,7.4872,3.63,-0.66,1.08,0.4,4.56,4.24,4.569999999999999,4.096666666666667,0.3199999999999994,1.9274,3.4391000000000003,1.5175,1.7997,2.8930000000000002,3.1233,3.6650000000000005,3.1937,2.4919000000000002,5.5161,5.002999999999999,5.2306,3.6461,4.4376,4.9113999999999995,4.0348,4.286899999999999,4.7341999999999995,3.8083000000000005,4.4352,3.1399,4.2547,2.6685,3.178,7.087199999999999
1995-03-01,0.7832,1.5721,1.2009,1.0685,0.8019,4.4015,1.7971,2.745,1.8416,2.06,3.681,1.783,1.7993,0.196,1.1513,3.0867,3.558,2.7201,1.4375,0.6319,2.6921,3.9002,3.5668,0.4264,0.951,2.19,-0.16,-2.15,0.46,3.84,2.53,3.5566666666666666,2.483333333333333,1.31,0.3232,1.1121,0.7409000000000001,0.6085,0.3418999999999999,3.9415000000000004,1.3371,2.285,1.3816,1.6,3.221,1.323,1.3393,-0.264,0.6913,2.6267,3.098,2.2601,0.9775,0.1719,2.2321,3.4402,3.1068000000000002,-0.03360000000000002,0.49099999999999994
1995-04-01,1.6637,2.8076,3.3903,2.4832,3.8913,-0.0102,1.4521,3.4785,2.1719,3.4953,-0.1165,1.7458,1.7451,3.7738,2.0943,0.5163,2.0969,3.5242,0.9133,3.743,2.6804,3.2861,2.5412,2.3695,6.2731,2.11,-0.49,1.71,0.44,3.02,2.15,2.98,2.1933333333333334,0.8700000000000001,1.2237,2.3676,2.9503,2.0432,3.4513000000000003,-0.4502,1.0121,3.0385,1.7319,3.0553,-0.5565,1.3058,1.3051000000000001,3.3338,1.6543,0.07629999999999998,1.6569000000000003,3.0842,0.4733,3.303,2.2404,2.8461,2.1012,1.9295,5.8331
1995-05-01,1.5426,2.335,1.972,1.4349,3.2097,1.0153,1.3968,1.7346,2.7434,2.6483,2.1014,-0.46,1.7678,3.1519,2.9956,1.9831,1.4951,2.582,3.6344,5.0562,3.8565,2.8814,4.4858,6.3567,6.1807,2.9,-2.55,2.29,0.54,3.3,3.7,3.2399999999999998,3.65,-0.40000000000000036,1.0026,1.795,1.432,0.8949,2.6697,0.47530000000000006,0.8568,1.1945999999999999,2.2034,2.1083,1.5614,-1.0,1.2278,2.6119,2.4556,1.4431,0.9551000000000001,2.042,3.0944,4.5161999999999995,3.3165,2.3414,3.9458,5.8167,5.6407
1995-06-01,7.8438,6.8548,7.0159,5.0352,5.2818,10.0932,3.9461,4.6852,4.0069,4.891,6.5386,3.5767,3.3879,2.9858,2.0806,6.8027,3.3897,2.7353,2.5199,2.8052,3.3619,2.6621,0.0637,1.5395,1.6935,2.72,3.18,-2.54,0.47,1.48,5.23,2.07,5.1499999999999995,-3.7500000000000004,7.3738,6.3848,6.5459000000000005,4.5652,4.8118,9.623199999999999,3.4760999999999997,4.2152,3.5369,4.421,6.0686,3.1067,2.9179000000000004,2.5157999999999996,1.6106,6.3327,2.9196999999999997,2.2653,2.0499,2.3352000000000004,2.8918999999999997,2.1921,-0.4063,1.0695000000000001,1.2235
1995-07-01,7.1508,6.871,5.1238,4.8003,4.9112,9.0903,6.5217,3.8381,5.2329,4.9665,8.3441,4.8285,4.5895,4.0526,4.6692,8.0388,4.7515,4.0873,4.2632,3.8321,2.9617,4.0491,4.0835,2.8033,3.215,3.72,2.07,-1.62,0.45,3.69,5.68,3.6099999999999994,5.713333333333334,-1.9899999999999998,6.7008,6.421,4.6738,4.3503,4.4612,8.6403,6.0717,3.3880999999999997,4.7829,4.5165,7.894099999999999,4.3785,4.1395,3.6026,4.2192,7.5888,4.3015,3.6372999999999998,3.8132,3.3821,2.5117,3.5991,3.6334999999999997,2.3533,2.7649999999999997
1995-08-01,4.1359,4.6299,4.3792,3.8424,4.208,0.6841,1.7675,0.919,3.5948,3.4452,0.3501,2.1625,0.9916,4.1728,3.1193,0.0886,0.8402,2.472,2.2359,4.5299,0.0089,0.2551,0.1531,2.986,4.0701,0.55,1.35,2.79,0.47,1.58,0.8,1.5999999999999999,0.8266666666666667,0.78,3.6659000000000006,4.1599,3.9092000000000002,3.3724,3.7380000000000004,0.21410000000000007,1.2975,0.44900000000000007,3.1248000000000005,2.9752,-0.11989999999999995,1.6925000000000001,0.5216000000000001,3.7028,2.6493,-0.38139999999999996,0.3702,2.002,1.7659,4.0599,-0.46109999999999995,-0.21489999999999998,-0.31689999999999996,2.516,3.6001000000000003
1995-09-01,3.3651,2.8502,1.9998,2.0273,2.3901,1.9735,1.4729,2.153,2.9334,0.5462,2.3954,0.8931,1.5614,2.2693,1.047,3.5103,2.0197,1.3912,2.0047,3.5726,5.4708,2.7213,3.4517,4.9283,6.9432,3.35,-2.2,-0.04,0.43,3.67,3.69,3.643333333333333,3.67,-0.020000000000000018,2.9351,2.4202,1.5698,1.5973,1.9601,1.5435,1.0429000000000002,1.723,2.5033999999999996,0.11620000000000003,1.9654,0.4631,1.1314,1.8393,0.617,3.0803,1.5897,0.9612,1.5747000000000002,3.1426,5.0408,2.2912999999999997,3.0217,4.4983,6.5132
1995-10-01,-6.0834,-5.6443,-5.0212,-3.5875,-2.7921,-6.8909,-6.8135,-5.5507,-4.997,-5.098,-2.8934,-3.934,-2.6456,-3.0152,-2.7688,-1.8093,-4.3342,-2.4795,-0.8499,-1.1066,0.3172,0.6669,0.7938,-3.1515,-3.5706,-1.52,-3.78,-0.5,0.47,-1.46,-1.52,-1.5899999999999999,-1.5233333333333334,0.06000000000000005,-6.5534,-6.1143,-5.4912,-4.0575,-3.2621,-7.3609,-7.2835,-6.0207,-5.467,-5.568,-3.3634000000000004,-4.404,-3.1155999999999997,-3.4852,-3.2388000000000003,-2.2793,-4.8042,-2.9494999999999996,-1.3199,-1.5766,-0.1528,0.19690000000000007,0.3238,-3.6215,-4.0406
1995-11-01,1.792,2.5158,0.6434,2.4497,1.5584,4.8778,5.0774,3.9477,4.5369,6.0993,6.2977,3.5419,3.8549,4.7239,5.0558,4.3095,5.0481,3.6531,4.7214,4.7662,4.9408,1.9563,4.8398,5.1421,4.822,3.96,-1.09,0.51,0.42,4.9,2.95,4.976666666666667,2.9899999999999998,1.9500000000000002,1.372,2.0958,0.2234,2.0297,1.1384,4.4578,4.6574,3.5277000000000003,4.1169,5.6793000000000005,5.8777,3.1219,3.4349000000000003,4.3039000000000005,4.6358,3.8895,4.6281,3.2331,4.3014,4.3462000000000005,4.5208,1.5363,4.4198,4.7221,4.402
1995-12-01,2.5192,2.9696,1.8426,1.3136,1.4369,2.9782,2.3341,3.4748,3.0703,3.3172,1.6109,1.5942,2.4697,3.0725,1.5051,-1.487,0.7203,0.9829,0.3059,0.3866,1.1532,0.785,3.8684,0.8343,1.9375,1.03,0.7,0.22,0.49,3.2,-0.62,3.4033333333333338,-0.5666666666666667,3.8200000000000003,2.0292000000000003,2.4795999999999996,1.3526,0.8236000000000001,0.9469000000000001,2.4882,1.8440999999999999,2.9848,2.5803000000000003,2.8272000000000004,1.1209,1.1042,1.9797,2.5824999999999996,1.0151000000000001,-1.977,0.23030000000000006,0.4929,-0.18409999999999999,-0.10339999999999999,0.6632,0.29500000000000004,3.3784,0.34430000000000005,1.4475
1996-01-01,1.5712,0.3791,1.5495,1.6362,0.7332,-0.0043,-1.2548,0.5269,-0.5505,0.5196,-1.9192,0.271,-0.1681,0.8125,0.8376,1.6242,2.1906,1.6405,2.1926,1.0938,3.9915,2.4267,3.3722,2.8528,4.4594,2.26,-2.73,0.38,0.43,3.91,2.02,3.7866666666666666,2.0166666666666666,1.8900000000000001,1.1412,-0.0509,1.1195000000000002,1.2062000000000002,0.30319999999999997,-0.4343,-1.6847999999999999,0.09690000000000004,-0.9804999999999999,0.08959999999999996,-2.3492,-0.15899999999999997,-0.5981,0.3825,0.4076,1.1942000000000002,1.7606,1.2105000000000001,1.7626000000000002,0.6638000000000002,3.5614999999999997,1.9967,2.9421999999999997,2.4227999999999996,4.0294
1996-02-01,3.8628,1.1159,3.9585,2.0657,3.3986,5.3216,5.6778,2.1506,1.7889,1.314,4.7663,4.1513,2.2138,2.6325,1.5743,5.4743,1.1181,0.3226,1.6198,-0.7842,0.5824,3.0413,1.5364,0.8517,2.7065,1.33,1.79,-1.08,0.39,1.15,3.13,1.07,3.19,-1.98,3.4728,0.7258999999999999,3.5685,1.6757,3.0086,4.9316,5.287800000000001,1.7605999999999997,1.3988999999999998,0.924,4.3763000000000005,3.7613,1.8237999999999999,2.2424999999999997,1.1843,5.084300000000001,0.7281000000000001,-0.06740000000000002,1.2298,-1.1742,0.19240000000000002,2.6513,1.1463999999999999,0.4617,2.3165
1996-03-01,2.7996,3.7448,3.127,4.0455,2.0666,2.1283,3.034,1.024,1.8589,4.0817,3.1202,1.0254,3.2196,2.8907,2.1106,1.259,0.7745,2.7952,0.4949,2.3677,-0.112,2.3288,0.9793,2.0868,0.4734,0.73,1.49,0.35,0.39,0.78,1.13,0.8233333333333333,1.1466666666666667,-0.34999999999999987,2.4095999999999997,3.3548,2.7369999999999997,3.6554999999999995,1.6766,1.7382999999999997,2.6439999999999997,0.634,1.4689,3.6916999999999995,2.7302,0.6354000000000001,2.8295999999999997,2.5006999999999997,1.7205999999999997,0.8689999999999999,0.38449999999999995,2.4052,0.1049,1.9777,-0.502,1.9388,0.5892999999999999,1.6968,0.08339999999999997
1996-04-01,8.6431,9.8094,8.8584,5.8512,5.7596,10.1587,9.2367,2.5545,4.3372,6.5267,5.835,4.4845,1.877,0.8687,1.6989,6.4007,3.7445,4.066,-0.1283,-1.8939,1.3717,3.434,1.2306,-0.4284,-1.574,2.06,5.23,-4.02,0.46,1.93,3.99,2.1033333333333335,3.9666666666666663,-2.0600000000000005,8.1831,9.3494,8.398399999999999,5.3912,5.2996,9.698699999999999,8.7767,2.0945,3.8772,6.0667,5.375,4.0245,1.417,0.4087,1.2389000000000001,5.9407,3.2845,3.606,-0.5883,-2.3539,0.9117,2.974,0.7706,-0.8884000000000001,-2.0340000000000003
1996-05-01,7.9149,6.7213,7.9115,6.5232,5.6359,6.1476,4.5498,4.275,4.8648,7.6827,2.8506,4.0291,2.1074,1.3375,1.0407,2.8416,0.3756,0.3849,1.3047,1.5881,3.8611,1.4276,0.7121,2.9083,2.3337,2.36,3.17,-0.83,0.42,1.87,3.69,1.8866666666666667,3.693333333333334,-1.8199999999999998,7.4949,6.3013,7.4915,6.1032,5.2159,5.7276,4.1298,3.8550000000000004,4.4448,7.2627,2.4306,3.6090999999999998,1.6874000000000002,0.9175,0.6207,2.4216,-0.044399999999999995,-0.035099999999999965,0.8847,1.1681000000000001,3.4411,1.0076,0.29209999999999997,2.4883,1.9137
